location,date,oxygen,phosphate,salinity,silicate,temperature
"(28.0, -85.0)",1967-09-30,4.786599053724054,0.07283101851851853,35.918,1.2338704906204907,27.5
"(28.0, -85.0)",1968-08-31,4.786599053724054,0.07283101851851853,34.727,1.2338704906204907,30.28
"(28.0, -85.0)",1970-05-31,4.786599053724054,0.07283101851851853,36.1475,1.2338704906204907,24.416
"(28.0, -85.0)",1970-06-30,4.786599053724054,0.07283101851851853,36.685,1.2338704906204907,28.691250000000004
"(28.0, -85.0)",1971-05-31,4.786599053724054,0.07283101851851853,35.068333333333335,1.2338704906204907,23.911666666666665
"(28.0, -85.0)",1971-07-31,4.786599053724054,0.07283101851851853,33.839,1.2338704906204907,28.9
"(28.0, -85.0)",1971-08-31,4.786599053724054,0.07283101851851853,35.189,1.2338704906204907,29.476249999999997
"(28.0, -85.0)",1971-11-30,4.786599053724054,0.07283101851851853,36.33225,1.2338704906204907,25.2875
"(28.0, -85.0)",1972-02-29,4.786599053724054,0.07283101851851853,36.35333333333333,1.2338704906204907,20.956666666666667
"(28.0, -85.0)",1972-05-31,4.786599053724054,0.3,36.247142857142855,3.0,25.302857142857142
"(28.0, -85.0)",1972-09-30,4.786599053724054,0.07283101851851853,35.173,1.2338704906204907,28.65
"(28.0, -85.0)",1972-11-30,4.786599053724054,0.07283101851851853,36.2385,1.2338704906204907,27.145000000000003
"(28.0, -85.0)",1973-01-31,4.786599053724054,0.07283101851851853,36.3725,1.2338704906204907,22.000000000000004
"(28.0, -85.0)",1973-05-31,4.786599053724054,0.07283101851851853,36.17666666666667,1.2338704906204907,23.656666666666666
"(28.0, -85.0)",1973-06-30,4.786599053724054,0.07283101851851853,29.92,1.2338704906204907,26.65
"(28.0, -85.0)",1973-07-31,4.786599053724054,0.07283101851851853,31.600375,1.2338704906204907,29.61125
"(28.0, -85.0)",1973-08-31,4.786599053724054,0.07283101851851853,30.29783333333333,1.2338704906204907,29.119999999999997
"(28.0, -85.0)",1973-11-30,4.786599053724054,0.07283101851851853,35.67225,1.2338704906204907,25.531375
"(28.0, -85.0)",1975-07-31,4.786599053724054,0.07283101851851853,36.27,1.2338704906204907,28.62
"(28.0, -85.0)",1975-09-30,4.786599053724054,0.07283101851851853,36.01,1.2338704906204907,28.45
"(28.0, -85.0)",1976-02-29,4.786599053724054,0.07283101851851853,36.0586,1.2338704906204907,19.7
"(28.0, -85.0)",1983-11-30,4.176,0.08600000000000001,36.1314,1.2,24.669600000000003
"(28.0, -85.0)",1997-11-30,5.274875,0.03375,35.929500000000004,0.61875,26.023679650297623
"(28.0, -85.0)",1998-05-31,4.964555555555555,0.04444444444444444,35.37910836834733,0.4488888888888889,26.023679650297623
"(28.0, -85.0)",1998-07-31,4.6877,0.036000000000000004,35.695,2.041,26.023679650297623
"(28.0, -85.0)",1998-11-30,4.675999999999999,0.007777777777777778,35.37910836834733,1.248888888888889,26.023679650297623
"(28.0, -85.0)",1999-05-31,5.0680000000000005,0.049999999999999996,36.1965,0.9000000000000001,26.023679650297623
"(28.0, -85.0)",1999-08-31,4.5385,0.03,35.37910836834733,0.8433333333333333,26.023679650297623
"(28.0, -85.0)",1999-11-30,4.7085,0.05700000000000001,35.37910836834733,1.019,26.023679650297623
"(28.0, -85.0)",2000-04-30,5.0448,0.028999999999999998,36.459,1.1569999999999998,26.023679650297623
"(28.0, -85.0)",2000-08-31,4.396857142857143,0.029999999999999995,34.746,1.0957142857142859,26.023679650297623
"(28.0, -85.0)",2000-11-30,4.786599053724054,0.07283101851851853,35.37910836834733,1.2338704906204907,24.8
"(28.0, -85.0)",2000-12-31,4.786599053724054,0.07283101851851853,35.37910836834733,1.2338704906204907,24.433333333333337
"(28.0, -85.0)",2001-04-30,4.786599053724054,0.07283101851851853,35.37910836834733,1.2338704906204907,23.575000000000003
"(28.0, -86.0)",1963-03-31,4.661059523809524,0.04221428571428572,36.4,1.2597142857142856,23.97
"(28.0, -86.0)",1965-09-30,4.661059523809524,0.04221428571428572,36.205,1.2597142857142856,27.75
"(28.0, -86.0)",1966-06-30,4.661059523809524,0.04221428571428572,36.099999999999994,1.2597142857142856,25.95
"(28.0, -86.0)",1967-03-31,4.661059523809524,0.04221428571428572,36.096,1.2597142857142856,24.8
"(28.0, -86.0)",1967-06-30,3.79,0.04221428571428572,35.495333333333335,1.2597142857142856,20.849999999999998
"(28.0, -86.0)",1967-08-31,4.661059523809524,0.04221428571428572,36.044333333333334,1.2597142857142856,30.24
"(28.0, -86.0)",1967-09-30,4.661059523809524,0.04221428571428572,36.008,1.2597142857142856,27.8
"(28.0, -86.0)",1967-10-31,4.661059523809524,0.04221428571428572,36.183,1.2597142857142856,27.5
"(28.0, -86.0)",1968-08-31,4.661059523809524,0.04221428571428572,34.7,1.2597142857142856,30.04
"(28.0, -86.0)",1969-09-30,4.48,0.04221428571428572,35.31,1.2597142857142856,28.68
"(28.0, -86.0)",1970-05-31,4.661059523809524,0.04221428571428572,36.213,1.2597142857142856,24.330000000000002
"(28.0, -86.0)",1970-06-30,4.661059523809524,0.04221428571428572,36.349000000000004,1.2597142857142856,29.153333333333336
"(28.0, -86.0)",1970-11-30,4.661059523809524,0.04221428571428572,35.75,1.2597142857142856,26.11
"(28.0, -86.0)",1971-08-31,4.661059523809524,0.04221428571428572,34.478,1.2597142857142856,29.6
"(28.0, -86.0)",1972-05-31,4.661059523809524,0.005,36.188250000000004,2.0,25.78
"(28.0, -86.0)",1973-05-31,4.661059523809524,0.04221428571428572,36.48,1.2597142857142856,22.62
"(28.0, -86.0)",1973-07-31,4.661059523809524,0.04221428571428572,35.032666666666664,1.2597142857142856,29.613333333333333
"(28.0, -86.0)",1973-08-31,4.661059523809524,0.04221428571428572,28.563333333333333,1.2597142857142856,29.46666666666667
"(28.0, -86.0)",1975-09-30,4.661059523809524,0.04221428571428572,35.86,1.2597142857142856,28.495
"(28.0, -86.0)",1976-02-29,4.661059523809524,0.04221428571428572,36.1125,1.2597142857142856,20.5225
"(28.0, -86.0)",1997-11-30,5.30775,0.060000000000000005,35.97725,1.0,26.437318840579714
"(28.0, -86.0)",1998-05-31,4.928333333333333,0.04142857142857144,36.364999999999995,0.7085714285714285,26.437318840579714
"(28.0, -86.0)",1998-07-31,4.614142857142857,0.05,36.203,2.0042857142857144,26.437318840579714
"(28.0, -86.0)",1998-11-30,4.632142857142858,0.015714285714285715,36.4305,0.902857142857143,26.437318840579714
"(28.0, -86.0)",1999-05-31,4.973428571428571,0.048571428571428564,36.355,1.3257142857142856,26.437318840579714
"(28.0, -86.0)",1999-08-31,4.504428571428571,0.045714285714285714,36.1435,1.1714285714285713,26.437318840579714
"(28.0, -86.0)",1999-11-30,4.629571428571429,0.07571428571428572,36.1945,1.2842857142857143,26.437318840579714
"(28.0, -86.0)",2000-04-30,5.015714285714286,0.03571428571428571,36.473,0.9485714285714286,26.437318840579714
"(28.0, -86.0)",2000-05-31,4.661059523809524,0.04221428571428572,35.68574712643678,1.2597142857142856,26.73333333333333
"(28.0, -86.0)",2000-08-31,4.396142857142857,0.04428571428571428,35.176500000000004,1.2514285714285713,26.437318840579714
"(28.0, -86.0)",2001-01-31,4.661059523809524,0.04221428571428572,35.68574712643678,1.2597142857142856,24.416666666666668
"(28.0, -86.0)",2001-04-30,4.661059523809524,0.04221428571428572,35.68574712643678,1.2597142857142856,23.637499999999996
"(28.0, -87.0)",1962-03-31,4.63,0.04590909090909092,36.326,1.0955,22.64
"(28.0, -87.0)",1963-03-31,4.719435185185185,0.04590909090909092,36.33,1.0955,23.295
"(28.0, -87.0)",1964-03-31,4.97,0.17,36.31,1.0955,22.87
"(28.0, -87.0)",1964-05-31,4.719435185185185,0.04590909090909092,36.85,1.0955,25.2
"(28.0, -87.0)",1964-06-30,4.65,0.04590909090909092,35.08,1.0955,28.56
"(28.0, -87.0)",1965-08-31,4.719435185185185,0.04590909090909092,36.45,1.0955,29.0
"(28.0, -87.0)",1965-09-30,4.456666666666667,0.04590909090909092,36.30466666666667,1.0955,28.653333333333336
"(28.0, -87.0)",1965-10-31,4.719435185185185,0.04590909090909092,36.12714285714286,1.0955,27.62857142857143
"(28.0, -87.0)",1966-02-28,4.2299999999999995,0.04590909090909092,36.396,1.0955,20.57
"(28.0, -87.0)",1966-06-30,4.7,0.04590909090909092,36.03333333333333,1.0955,26.886666666666667
"(28.0, -87.0)",1967-06-30,4.719435185185185,0.04590909090909092,36.045,1.0955,28.825000000000003
"(28.0, -87.0)",1967-10-31,4.719435185185185,0.04590909090909092,36.332499999999996,1.0955,27.35
"(28.0, -87.0)",1968-02-29,4.719435185185185,0.04590909090909092,36.44799999999999,1.0955,20.13
"(28.0, -87.0)",1968-08-31,4.73,0.04590909090909092,35.3,1.0955,30.48
"(28.0, -87.0)",1969-06-30,4.516666666666667,0.04590909090909092,36.33,1.0955,29.343333333333334
"(28.0, -87.0)",1969-07-31,4.719435185185185,0.04590909090909092,35.35,1.0955,29.15
"(28.0, -87.0)",1969-09-30,4.225,0.04590909090909092,35.5,1.0955,28.765
"(28.0, -87.0)",1969-11-30,4.719435185185185,0.0,36.07,1.0,24.77
"(28.0, -87.0)",1970-05-31,4.719435185185185,0.04590909090909092,36.33414285714286,1.0955,25.724285714285717
"(28.0, -87.0)",1970-06-30,4.719435185185185,0.04590909090909092,36.423,1.0955,28.703333333333333
"(28.0, -87.0)",1971-08-31,4.719435185185185,0.04590909090909092,34.134,1.0955,29.445999999999998
"(28.0, -87.0)",1973-08-31,4.719435185185185,0.04590909090909092,36.18,1.0955,29.063333333333333
"(28.0, -87.0)",1975-09-30,4.719435185185185,0.04590909090909092,35.65,1.0955,28.76
"(28.0, -87.0)",1976-02-29,4.719435185185185,0.04590909090909092,35.23,1.0955,19.45
"(28.0, -87.0)",1997-11-30,5.372,0.07,35.679,0.84,26.14204251700681
"(28.0, -87.0)",1998-05-31,4.9795,0.015,36.3,1.675,26.14204251700681
"(28.0, -87.0)",1998-08-31,4.705,0.03,36.436499999999995,1.0350000000000001,26.14204251700681
"(28.0, -87.0)",1998-11-30,4.577,0.034999999999999996,36.2695,1.455,26.14204251700681
"(28.0, -87.0)",1999-05-31,4.757,0.030000000000000002,36.2795,1.385,26.14204251700681
"(28.0, -87.0)",1999-08-31,4.944,0.030000000000000002,36.3465,1.0550000000000002,26.14204251700681
"(28.0, -87.0)",1999-11-30,4.711,0.08499999999999999,36.430499999999995,1.205,26.14204251700681
"(28.0, -87.0)",2000-01-31,4.719435185185185,0.04590909090909092,35.92753896103897,1.0955,22.2
"(28.0, -87.0)",2000-04-30,5.1355,0.04,36.445,0.85,26.14204251700681
"(28.0, -87.0)",2000-05-31,4.719435185185185,0.04590909090909092,35.92753896103897,1.0955,26.7
"(28.0, -87.0)",2000-08-31,4.6605,0.0,31.8885,0.45499999999999996,26.14204251700681
"(28.0, -87.0)",2000-12-31,4.719435185185185,0.04590909090909092,35.92753896103897,1.0955,23.833333333333332
"(28.0, -87.0)",2001-04-30,4.719435185185185,0.04590909090909092,35.92753896103897,1.0955,23.979999999999997
"(28.0, -88.0)",1965-09-30,4.57,0.055,36.241,0.855,27.66
"(28.0, -88.0)",1966-02-28,5.0,0.055,36.371,0.855,21.07
"(28.0, -88.0)",1966-06-30,4.763138888888889,0.055,36.275000000000006,0.855,27.025
"(28.0, -88.0)",1967-03-31,4.763138888888889,0.055,36.241,0.855,24.0
"(28.0, -88.0)",1967-06-30,4.763138888888889,0.055,36.38,0.855,28.65
"(28.0, -88.0)",1967-08-31,4.763138888888889,0.055,36.260000000000005,0.855,30.200000000000003
"(28.0, -88.0)",1967-10-31,4.763138888888889,0.055,36.096500000000006,0.855,27.35
"(28.0, -88.0)",1968-02-29,5.39,0.055,36.47366666666667,0.855,19.923333333333332
"(28.0, -88.0)",1968-08-31,4.763138888888889,0.055,35.378,0.855,30.130000000000003
"(28.0, -88.0)",1969-06-30,4.416666666666667,0.055,35.48666666666667,0.855,28.956666666666667
"(28.0, -88.0)",1969-09-30,4.216666666666667,0.055,34.23,0.855,29.00333333333333
"(28.0, -88.0)",1970-05-31,4.763138888888889,0.055,36.332499999999996,0.855,25.145
"(28.0, -88.0)",1971-08-31,4.763138888888889,0.055,34.13466666666667,0.855,29.318
"(28.0, -88.0)",1973-08-31,4.763138888888889,0.055,36.297333333333334,0.855,29.683333333333337
"(28.0, -88.0)",2000-01-31,4.763138888888889,0.055,35.87123809523809,0.855,21.924999999999997
"(28.0, -88.0)",2000-04-30,4.9855,0.055,35.87123809523809,0.855,26.128654135338344
"(28.0, -88.0)",2000-05-31,4.763138888888889,0.055,35.87123809523809,0.855,26.4
"(28.0, -88.0)",2000-12-31,4.763138888888889,0.055,35.87123809523809,0.855,24.25
"(28.0, -88.0)",2001-01-31,4.763138888888889,0.055,35.87123809523809,0.855,21.03333333333333
"(28.0, -88.0)",2001-04-30,4.763138888888889,0.055,35.87123809523809,0.855,24.72142857142857
"(28.0, -89.0)",1962-02-28,4.76,0.55,36.362,12.315,22.02
"(28.0, -89.0)",1964-03-31,5.19,0.22,36.33,12.315,23.08
"(28.0, -89.0)",1965-09-30,4.445,0.55,35.954,12.315,27.955
"(28.0, -89.0)",1965-11-30,4.688458333333332,0.55,36.2275,12.315,25.475
"(28.0, -89.0)",1966-02-28,5.0,0.55,36.316,12.315,21.009999999999998
"(28.0, -89.0)",1966-06-30,4.688458333333332,0.55,36.33,12.315,26.52
"(28.0, -89.0)",1967-03-31,4.688458333333332,0.55,36.178,12.315,20.7
"(28.0, -89.0)",1967-08-31,4.71,0.55,33.41833333333333,12.315,29.8
"(28.0, -89.0)",1968-02-29,5.0,0.55,36.512,12.315,20.64
"(28.0, -89.0)",1968-04-30,5.12,0.06,36.182,12.315,21.16
"(28.0, -89.0)",1968-08-31,4.68,0.55,35.0565,12.315,30.08
"(28.0, -89.0)",1969-06-30,4.66,0.55,36.23,12.315,29.62
"(28.0, -89.0)",1969-09-30,4.27,0.55,35.975,12.315,29.064999999999998
"(28.0, -89.0)",1970-04-30,4.688458333333332,0.55,35.778,12.315,21.86
"(28.0, -89.0)",1970-05-31,4.688458333333332,0.55,36.181,12.315,25.025
"(28.0, -89.0)",1970-06-30,4.688458333333332,0.55,36.33,12.315,28.05
"(28.0, -89.0)",1970-11-30,4.688458333333332,0.55,36.04,12.315,26.09
"(28.0, -89.0)",1971-08-31,4.688458333333332,0.55,36.265,12.315,24.56
"(28.0, -89.0)",1973-08-31,4.688458333333332,0.55,36.155,12.315,29.15
"(28.0, -89.0)",1975-08-31,4.688458333333332,0.55,35.864999999999995,12.315,29.355
"(28.0, -89.0)",1976-03-31,4.688458333333332,0.55,36.28333333333333,12.315,21.666666666666668
"(28.0, -89.0)",1994-10-31,5.0565,0.030000000000000002,35.95099999999999,1.0499999999999998,27.104
"(28.0, -89.0)",1999-08-31,3.37,1.89,34.893,23.58,25.25389010989011
"(28.0, -89.0)",2000-01-31,4.688458333333332,0.55,35.94837681159421,12.315,22.333333333333332
"(28.0, -89.0)",2000-05-31,4.688458333333332,0.55,35.94837681159421,12.315,26.25
"(28.0, -89.0)",2000-12-31,4.688458333333332,0.55,35.94837681159421,12.315,23.374999999999996
"(28.0, -89.0)",2001-04-30,4.688458333333332,0.55,35.94837681159421,12.315,24.657142857142855
"(28.0, -90.0)",1964-03-31,5.27,0.255,35.275,1.5423209876543207,19.665
"(28.0, -90.0)",1964-06-30,4.53,0.07908080808080808,35.230000000000004,1.5423209876543207,26.165999999999997
"(28.0, -90.0)",1965-09-30,4.74,0.07908080808080808,34.074,1.5423209876543207,28.92
"(28.0, -90.0)",1965-10-31,4.602893195767196,0.07908080808080808,36.26333333333333,1.5423209876543207,26.03333333333333
"(28.0, -90.0)",1965-11-30,4.602893195767196,0.07908080808080808,36.45,1.5423209876543207,25.55
"(28.0, -90.0)",1966-01-31,4.92,0.07908080808080808,36.5115,1.5423209876543207,22.475
"(28.0, -90.0)",1966-02-28,5.12,0.07908080808080808,36.249,1.5423209876543207,19.96
"(28.0, -90.0)",1966-06-30,4.602893195767196,0.07908080808080808,35.03,1.5423209876543207,26.5
"(28.0, -90.0)",1967-03-31,4.602893195767196,0.07908080808080808,36.393,1.5423209876543207,22.9
"(28.0, -90.0)",1967-10-31,4.602893195767196,0.07908080808080808,36.1785,1.5423209876543207,26.85
"(28.0, -90.0)",1968-02-29,2.11,0.07908080808080808,36.327,1.5423209876543207,19.703333333333333
"(28.0, -90.0)",1968-09-30,4.602893195767196,0.07908080808080808,34.759,1.5423209876543207,28.95
"(28.0, -90.0)",1969-04-30,4.602893195767196,0.07908080808080808,28.945000000000004,1.5423209876543207,25.666120669934646
"(28.0, -90.0)",1969-09-30,4.3,0.07908080808080808,35.51,1.5423209876543207,29.38
"(28.0, -90.0)",1969-11-30,4.602893195767196,0.035,36.153000000000006,1.255,25.666120669934646
"(28.0, -90.0)",1969-12-31,4.602893195767196,0.09,36.256,1.45,25.666120669934646
"(28.0, -90.0)",1970-06-30,4.602893195767196,0.07908080808080808,29.36,1.5423209876543207,28.91
"(28.0, -90.0)",1971-08-31,4.602893195767196,0.07908080808080808,35.783,1.5423209876543207,27.0
"(28.0, -90.0)",1975-08-31,4.602893195767196,0.07908080808080808,28.540000000000003,1.5423209876543207,29.563333333333333
"(28.0, -90.0)",1976-03-31,4.602893195767196,0.07908080808080808,35.75,1.5423209876543207,21.515
"(28.0, -90.0)",1990-07-31,4.562222222222222,0.01888888888888889,31.180666666666664,3.0388888888888883,28.88111111111111
"(28.0, -90.0)",1992-05-31,4.602893195767196,0.07908080808080808,36.2002,1.5423209876543207,24.39
"(28.0, -90.0)",1994-04-30,4.836666666666667,0.03,36.3408,2.58,24.841266666666666
"(28.0, -90.0)",1994-07-31,4.8149999999999995,0.08,28.47945,0.575,29.5031
"(28.0, -90.0)",1994-10-31,4.990785714285715,0.04933333333333334,35.56892857142857,2.18,26.775133333333336
"(28.0, -90.0)",1994-11-30,4.72,0.0,36.15975,0.655,26.6642
"(28.0, -90.0)",1995-06-30,4.851,0.06,34.992,1.1,28.179
"(28.0, -90.0)",2000-01-31,4.602893195767196,0.07908080808080808,34.54840788177339,1.5423209876543207,22.099999999999998
"(28.0, -90.0)",2001-04-30,4.602893195767196,0.07908080808080808,34.54840788177339,1.5423209876543207,25.094117647058823
"(28.0, -90.0)",2005-03-31,4.723403333333333,0.09666666666666666,32.52,1.5423209876543207,21.666666666666668
"(28.0, -90.0)",2005-10-31,4.602893195767196,0.155,34.54840788177339,1.5423209876543207,25.666120669934646
"(28.0, -90.0)",2007-07-31,4.55432,0.07908080808080808,35.4247,1.047,30.51578333333333
"(28.0, -91.0)",1962-03-31,5.455,0.2064281994047619,34.226,2.834833333333333,19.424999999999997
"(28.0, -91.0)",1964-03-31,5.63,0.3,35.93,2.834833333333333,19.54
"(28.0, -91.0)",1964-06-30,4.778667173160174,0.2064281994047619,34.135,2.834833333333333,25.92
"(28.0, -91.0)",1965-09-30,4.52,0.2064281994047619,34.532,2.834833333333333,28.68
"(28.0, -91.0)",1965-10-31,4.778667173160174,0.2064281994047619,35.99,2.834833333333333,25.9
"(28.0, -91.0)",1966-01-31,4.79,0.2064281994047619,36.557,2.834833333333333,22.26
"(28.0, -91.0)",1966-02-28,5.130000000000001,0.2064281994047619,36.275999999999996,2.834833333333333,19.865000000000002
"(28.0, -91.0)",1967-03-31,4.778667173160174,0.2064281994047619,36.274,2.834833333333333,20.4
"(28.0, -91.0)",1967-09-30,4.778667173160174,0.2064281994047619,35.239,2.834833333333333,28.4
"(28.0, -91.0)",1968-03-31,4.778667173160174,0.2064281994047619,36.335499999999996,2.834833333333333,18.96
"(28.0, -91.0)",1968-09-30,4.778667173160174,0.2064281994047619,36.148,2.834833333333333,29.55
"(28.0, -91.0)",1969-11-30,4.778667173160174,0.03,36.417,1.56,25.262449588744584
"(28.0, -91.0)",1969-12-31,4.778667173160174,0.030000000000000002,36.298,1.6166666666666665,25.262449588744584
"(28.0, -91.0)",1970-06-30,4.778667173160174,0.2064281994047619,31.54,2.834833333333333,28.88
"(28.0, -91.0)",1971-08-31,4.778667173160174,0.2064281994047619,35.09,2.834833333333333,29.21
"(28.0, -91.0)",1975-08-31,4.778667173160174,0.2064281994047619,28.53,2.834833333333333,29.656666666666666
"(28.0, -91.0)",1976-03-31,4.778667173160174,0.2064281994047619,35.809999999999995,2.834833333333333,21.34
"(28.0, -91.0)",1990-07-31,5.052,0.07,26.376,2.04,29.21
"(28.0, -91.0)",1992-05-31,4.96,0.02,35.962599999999995,0.9224999999999999,23.565140000000003
"(28.0, -91.0)",1992-08-31,4.583333333333333,0.02,32.1203,0.95,30.153999999999996
"(28.0, -91.0)",1992-11-30,4.8933333333333335,0.035,35.67025,1.9975,24.105024999999998
"(28.0, -91.0)",1993-02-28,4.926666666666667,0.04,36.093399999999995,1.4575,20.968966666666667
"(28.0, -91.0)",1993-04-30,4.99,0.0675,35.691075000000005,1.3475000000000001,22.520525
"(28.0, -91.0)",1993-07-31,4.71,0.024999999999999998,27.099125,1.825,30.629600000000003
"(28.0, -91.0)",1993-11-30,4.7299999999999995,0.0125,36.2988,2.2175,25.438025
"(28.0, -91.0)",1994-04-30,4.93,0.055,36.11295,2.0,24.264200000000002
"(28.0, -91.0)",1994-07-31,5.085000000000001,0.10666666666666665,28.874399999999998,0.5433333333333333,29.54286666666667
"(28.0, -91.0)",1994-08-31,4.651,0.02,32.163,1.2,29.06
"(28.0, -91.0)",1994-11-30,4.663333333333334,0.02666666666666667,36.02413333333333,0.53,26.238633333333336
"(28.0, -91.0)",1998-07-31,4.778667173160174,0.16,28.726,1.78,25.262449588744584
"(28.0, -91.0)",1999-07-31,4.778667173160174,0.13333333333333333,27.22,3.1666666666666665,25.262449588744584
"(28.0, -91.0)",2000-07-31,4.778667173160174,0.2,32.249,3.5,25.262449588744584
